Trade,Afghanistan,2018,Import,Mach and Elec,Turkey,24501.9
Trade,Afghanistan,2018,Import,Mach and Elec,Japan,20192.99
Trade,Afghanistan,2018,Import,Mach and Elec,Italy,14643
Trade,Afghanistan,2018,Import,Mach and Elec,Germany,12538.42
Trade,Afghanistan,2018,Import,Mach and Elec,United Arab Emirates,11706.99
Trade,Afghanistan,2018,Import,Mach and Elec,Lithuania,11224.73
Trade,Afghanistan,2018,Import,Transportation,Japan,501566.85
Trade,Afghanistan,2018,Import,Transportation,Germany,82257.19
Trade,Afghanistan,2018,Import,Transportation,China,57607.57
Trade,Afghanistan,2018,Import,Transportation,"Korea,Rep.",25258.04
Trade,Afghanistan,2018,Import,Transportation,"Iran, Islamic Rep.",20179.47
Trade,Afghanistan,2018,Import,Transportation,Canada,18691.77
Trade,Afghanistan,2018,Import,Transportation,United States,17365.23
Trade,Afghanistan,2018,Import,Transportation,India,15075.05
Trade,Afghanistan,2018,Import,Transportation,Unspecified,12895.85
Trade,Afghanistan,2018,Import,Transportation,Russian Federation,8774.59
Trade,Afghanistan,2018,Import,Miscellaneous,Uzbekistan,334578.2
Trade,Afghanistan,2018,Import,Miscellaneous,Japan,261068.62
Trade,Afghanistan,2018,Import,Miscellaneous,China,197504.03
Trade,Afghanistan,2018,Import,Miscellaneous,"Iran, Islamic Rep.",153325.73
Trade,Afghanistan,2018,Import,Miscellaneous,Tajikistan,75375.8
Trade,Afghanistan,2018,Import,Miscellaneous,Turkmenistan,60616.51
Trade,Afghanistan,2018,Import,Miscellaneous,Pakistan,27001.47
Trade,Afghanistan,2018,Import,Miscellaneous,Turkey,21094.76
Trade,Afghanistan,2018,Import,Miscellaneous,India,16851.3
Trade,Afghanistan,2018,Import,Miscellaneous,"Korea,Rep.",15416.36
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Russian Federation,101.347
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Pakistan,80428.02
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Kazakhstan,23995.18
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,India,21868
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,"Iran, Islamic Rep.",18097.96
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,China,12361.14
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Turkey,5118.3
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,United Arab Emirates,1466.18
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Malaysia,1419.7
Trade,Afghanistan,2018,Import,Agricultural Raw Mater,Saudi Arabia,1060.18
Trade,Afghanistan,2018,Import,Chemical,"Iran, Islamic Rep.",166017.04
Trade,Afghanistan,2018,Import,Chemical,Pakistan,121800.28
Trade,Afghanistan,2018,Import,Chemical,China,64698.04
Trade,Afghanistan,2018,Import,Chemical,India,54429.53
Trade,Afghanistan,2018,Import,Chemical,United Arab Emirates,19675.45
Trade,Afghanistan,2018,Import,Chemical,Turkey,17197.85
Trade,Afghanistan,2018,Import,Chemical,Indonesia,15319.08
Trade,Afghanistan,2018,Import,Chemical,Germany,13505.9
Trade,Afghanistan,2018,Import,Chemical,Uzbekistan,8933.56
Trade,Afghanistan,2018,Import,Chemical,Oman,8716.33
Trade,Afghanistan,2018,Import,Food,Kazakhstan,1289692.26
Trade,Afghanistan,2018,Import,Food,Pakistan,1261930.83
Trade,Afghanistan,2018,Import,Food,Malaysia,538803.74
Trade,Afghanistan,2018,Import,Food,Uzbekistan,496340.68
Trade,Afghanistan,2018,Import,Food,"Iran, Islamic Rep.",275453.23
Trade,Afghanistan,2018,Import,Food,India,206348.44
Trade,Afghanistan,2018,Import,Food,kenya,161530.1
Trade,Afghanistan,2018,Import,Food,Vietnam,111464.73
Trade,Afghanistan,2018,Import,Food,"Korea,Rep.",79947.73
Trade,Afghanistan,2018,Import,Food,Russian Federation,78618.15
Trade,Afghanistan,2018,Import,Fuel,"Iran, Islamic Rep.",901408.94
Trade,Afghanistan,2018,Import,Fuel,Turkmenistan,616253.11
Trade,Afghanistan,2018,Import,Fuel,Unspecified,172881.58
Trade,Afghanistan,2018,Import,Fuel,Kazakhstan,137573.91
Trade,Afghanistan,2018,Import,Fuel,United Arab Emirates,68885.95
Trade,Afghanistan,2018,Import,Fuel,China,19983.74
Trade,Afghanistan,2018,Import,Fuel,Russian Federation,15485.32
Trade,Afghanistan,2018,Import,Fuel,Uzbekistan,14785.96
Trade,Afghanistan,2018,Import,Fuel,Azerbaijan,6344.67
Trade,Afghanistan,2018,Import,Fuel,Pakistan,3069.85
Trade,Afghanistan,2018,Import,Manufactures,China,2112330.23
Trade,Afghanistan,2018,Import,Manufactures,"Iran, Islamic Rep.",1038417.55
Trade,Afghanistan,2018,Import,Manufactures,Japan,762674.98
Trade,Afghanistan,2018,Import,Manufactures,Pakistan,636701.29
Trade,Afghanistan,2018,Import,Manufactures,india,468686.13
Trade,Afghanistan,2018,Import,Manufactures,Uzbekistan,354484.42
Trade,Afghanistan,2018,Import,Manufactures,Tajikistan,171419.13
Trade,Afghanistan,2018,Import,Manufactures,Turkey,115481.04
Trade,Afghanistan,2018,Import,Manufactures,Russian Federation,104705.77
Trade,Afghanistan,2018,Import,Manufactures,United Arab Emirates,82491.69
Trade,Afghanistan,2018,Import,Ores and Metals,"Iran, Islamic Rep.",12567.05
Trade,Afghanistan,2018,Import,Ores and Metals,Pakistan,3803.42
Trade,Afghanistan,2018,Import,Ores and Metals,Kazakhstan,2871.41
